scenario,round,client_id,class,precision,recall,f1
Non-IID,358,17,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,358,17,8,0.75,0.9,0.8181818181818182
Non-IID,358,17,9,1.0,0.6,0.7499999999999999
Non-IID,359,17,0,1.0,1.0,1.0
Non-IID,359,17,1,1.0,1.0,1.0
Non-IID,359,17,2,0.9,0.9,0.9
Non-IID,359,17,3,1.0,0.1,0.18181818181818182
Non-IID,359,17,4,0.9,0.9,0.9
Non-IID,359,17,5,0.6,0.9,0.7200000000000001
Non-IID,359,17,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,359,17,7,0.6666666666666666,1.0,0.8
Non-IID,359,17,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,359,17,9,1.0,0.5,0.6666666666666666
Non-IID,359,16,0,1.0,1.0,1.0
Non-IID,359,16,1,1.0,1.0,1.0
Non-IID,359,16,2,0.9,0.9,0.9
Non-IID,359,16,3,1.0,0.1,0.18181818181818182
Non-IID,359,16,4,0.9,0.9,0.9
Non-IID,359,16,5,0.6,0.9,0.7200000000000001
Non-IID,359,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,359,16,7,0.6666666666666666,1.0,0.8
Non-IID,359,16,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,359,16,9,1.0,0.5,0.6666666666666666
Non-IID,360,5,0,1.0,1.0,1.0
Non-IID,360,5,1,1.0,1.0,1.0
Non-IID,360,5,2,0.9,0.9,0.9
Non-IID,360,5,3,1.0,0.1,0.18181818181818182
Non-IID,360,5,4,1.0,1.0,1.0
Non-IID,360,5,5,0.6428571428571429,0.9,0.75
Non-IID,360,5,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,360,5,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,360,5,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,360,5,9,1.0,0.8,0.888888888888889
Non-IID,360,13,0,1.0,1.0,1.0
Non-IID,360,13,1,1.0,1.0,1.0
Non-IID,360,13,2,0.9,0.9,0.9
Non-IID,360,13,3,1.0,0.1,0.18181818181818182
Non-IID,360,13,4,1.0,1.0,1.0
Non-IID,360,13,5,0.6428571428571429,0.9,0.75
Non-IID,360,13,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,360,13,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,360,13,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,360,13,9,1.0,0.8,0.888888888888889
Non-IID,361,18,0,1.0,0.4,0.5714285714285715
Non-IID,361,18,1,1.0,1.0,1.0
Non-IID,361,18,2,1.0,0.9,0.9473684210526316
Non-IID,361,18,3,1.0,0.3,0.4615384615384615
Non-IID,361,18,4,0.625,1.0,0.7692307692307693
Non-IID,361,18,5,0.43478260869565216,1.0,0.6060606060606061
Non-IID,361,18,6,1.0,1.0,1.0
Non-IID,361,18,7,0.6666666666666666,1.0,0.8
Non-IID,361,18,8,1.0,1.0,1.0
Non-IID,361,18,9,0.0,0.0,0.0
Non-IID,361,13,0,1.0,0.4,0.5714285714285715
Non-IID,361,13,1,1.0,1.0,1.0
Non-IID,361,13,2,1.0,0.9,0.9473684210526316
Non-IID,361,13,3,1.0,0.3,0.4615384615384615
Non-IID,361,13,4,0.625,1.0,0.7692307692307693
Non-IID,361,13,5,0.43478260869565216,1.0,0.6060606060606061
Non-IID,361,13,6,1.0,1.0,1.0
Non-IID,361,13,7,0.6666666666666666,1.0,0.8
Non-IID,361,13,8,1.0,1.0,1.0
Non-IID,361,13,9,0.0,0.0,0.0
Non-IID,362,13,0,1.0,0.7,0.8235294117647058
Non-IID,362,13,1,1.0,1.0,1.0
Non-IID,362,13,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,362,13,3,1.0,0.1,0.18181818181818182
Non-IID,362,13,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,362,13,5,0.5,0.9,0.6428571428571429
Non-IID,362,13,6,0.7692307692307693,1.0,0.8695652173913044
Non-IID,362,13,7,1.0,1.0,1.0
Non-IID,362,13,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,362,13,9,1.0,0.8,0.888888888888889
Non-IID,362,3,0,1.0,0.7,0.8235294117647058
Non-IID,362,3,1,1.0,1.0,1.0
Non-IID,362,3,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,362,3,3,1.0,0.1,0.18181818181818182
Non-IID,362,3,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,362,3,5,0.5,0.9,0.6428571428571429
Non-IID,362,3,6,0.7692307692307693,1.0,0.8695652173913044
Non-IID,362,3,7,1.0,1.0,1.0
Non-IID,362,3,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,362,3,9,1.0,0.8,0.888888888888889
Non-IID,363,3,0,1.0,0.9,0.9473684210526316
Non-IID,363,3,1,1.0,0.8,0.888888888888889
Non-IID,363,3,2,1.0,1.0,1.0
Non-IID,363,3,3,1.0,0.7,0.8235294117647058
Non-IID,363,3,4,0.9,0.9,0.9
Non-IID,363,3,5,0.6666666666666666,1.0,0.8
Non-IID,363,3,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,363,3,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,363,3,8,1.0,1.0,1.0
Non-IID,363,3,9,1.0,0.2,0.33333333333333337
Non-IID,363,10,0,1.0,0.9,0.9473684210526316
Non-IID,363,10,1,1.0,0.8,0.888888888888889
Non-IID,363,10,2,1.0,1.0,1.0
Non-IID,363,10,3,1.0,0.7,0.8235294117647058
Non-IID,363,10,4,0.9,0.9,0.9
Non-IID,363,10,5,0.6666666666666666,1.0,0.8
Non-IID,363,10,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,363,10,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,363,10,8,1.0,1.0,1.0
Non-IID,363,10,9,1.0,0.2,0.33333333333333337
Non-IID,364,14,0,1.0,0.3,0.4615384615384615
Non-IID,364,14,1,1.0,1.0,1.0
Non-IID,364,14,2,0.625,1.0,0.7692307692307693
Non-IID,364,14,3,0.0,0.0,0.0
Non-IID,364,14,4,1.0,1.0,1.0
Non-IID,364,14,5,0.35714285714285715,1.0,0.5263157894736842
Non-IID,364,14,6,1.0,0.6,0.7499999999999999
Non-IID,364,14,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,364,14,8,1.0,0.9,0.9473684210526316
Non-IID,364,14,9,0.0,0.0,0.0
Non-IID,364,2,0,1.0,0.3,0.4615384615384615
Non-IID,364,2,1,1.0,1.0,1.0
Non-IID,364,2,2,0.625,1.0,0.7692307692307693
Non-IID,364,2,3,0.0,0.0,0.0
Non-IID,364,2,4,1.0,1.0,1.0
Non-IID,364,2,5,0.35714285714285715,1.0,0.5263157894736842
Non-IID,364,2,6,1.0,0.6,0.7499999999999999
Non-IID,364,2,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,364,2,8,1.0,0.9,0.9473684210526316
Non-IID,364,2,9,0.0,0.0,0.0
Non-IID,365,10,0,1.0,0.8,0.888888888888889
Non-IID,365,10,1,1.0,1.0,1.0
Non-IID,365,10,2,1.0,0.8,0.888888888888889
Non-IID,365,10,3,1.0,0.6,0.7499999999999999
Non-IID,365,10,4,1.0,1.0,1.0
Non-IID,365,10,5,0.5882352941176471,1.0,0.7407407407407407
Non-IID,365,10,6,1.0,1.0,1.0
Non-IID,365,10,7,1.0,1.0,1.0
Non-IID,365,10,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,365,10,9,1.0,0.8,0.888888888888889
Non-IID,365,18,0,1.0,0.8,0.888888888888889
Non-IID,365,18,1,1.0,1.0,1.0
Non-IID,365,18,2,1.0,0.8,0.888888888888889
Non-IID,365,18,3,1.0,0.6,0.7499999999999999
Non-IID,365,18,4,1.0,1.0,1.0
Non-IID,365,18,5,0.5882352941176471,1.0,0.7407407407407407
Non-IID,365,18,6,1.0,1.0,1.0
Non-IID,365,18,7,1.0,1.0,1.0
Non-IID,365,18,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,365,18,9,1.0,0.8,0.888888888888889
Non-IID,366,7,0,1.0,1.0,1.0
Non-IID,366,7,1,1.0,1.0,1.0
Non-IID,366,7,2,1.0,1.0,1.0
Non-IID,366,7,3,1.0,1.0,1.0
Non-IID,366,7,4,0.9,0.9,0.9
Non-IID,366,7,5,1.0,1.0,1.0
Non-IID,366,7,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,366,7,7,1.0,1.0,1.0
Non-IID,366,7,8,1.0,1.0,1.0
Non-IID,366,7,9,1.0,0.9,0.9473684210526316
Non-IID,366,9,0,1.0,1.0,1.0
Non-IID,366,9,1,1.0,1.0,1.0
Non-IID,366,9,2,1.0,1.0,1.0
Non-IID,366,9,3,1.0,1.0,1.0
Non-IID,366,9,4,0.9,0.9,0.9
Non-IID,366,9,5,1.0,1.0,1.0
Non-IID,366,9,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,366,9,7,1.0,1.0,1.0
Non-IID,366,9,8,1.0,1.0,1.0
Non-IID,366,9,9,1.0,0.9,0.9473684210526316
Non-IID,367,14,0,1.0,1.0,1.0
Non-IID,367,14,1,1.0,1.0,1.0
Non-IID,367,14,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,14,3,1.0,0.1,0.18181818181818182
Non-IID,367,14,4,1.0,0.7,0.8235294117647058
Non-IID,367,14,5,0.8333333333333334,1.0,0.9090909090909091
Non-IID,367,14,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,14,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,14,8,0.4,1.0,0.5714285714285715
Non-IID,367,14,9,1.0,0.2,0.33333333333333337
Non-IID,367,4,0,1.0,1.0,1.0
Non-IID,367,4,1,1.0,1.0,1.0
Non-IID,367,4,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,4,3,1.0,0.1,0.18181818181818182
Non-IID,367,4,4,1.0,0.7,0.8235294117647058
Non-IID,367,4,5,0.8333333333333334,1.0,0.9090909090909091
Non-IID,367,4,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,4,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,367,4,8,0.4,1.0,0.5714285714285715
Non-IID,367,4,9,1.0,0.2,0.33333333333333337
Non-IID,368,2,0,1.0,1.0,1.0
Non-IID,368,2,1,1.0,1.0,1.0
Non-IID,368,2,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,368,2,3,0.875,0.7,0.7777777777777777
Non-IID,368,2,4,0.9,0.9,0.9
Non-IID,368,2,5,0.9,0.9,0.9
Non-IID,368,2,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,368,2,7,1.0,1.0,1.0
Non-IID,368,2,8,1.0,0.4,0.5714285714285715
Non-IID,368,2,9,1.0,0.9,0.9473684210526316
Non-IID,368,14,0,1.0,1.0,1.0
Non-IID,368,14,1,1.0,1.0,1.0
Non-IID,368,14,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,368,14,3,0.875,0.7,0.7777777777777777
Non-IID,368,14,4,0.9,0.9,0.9
Non-IID,368,14,5,0.9,0.9,0.9
Non-IID,368,14,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,368,14,7,1.0,1.0,1.0
Non-IID,368,14,8,1.0,0.4,0.5714285714285715
Non-IID,368,14,9,1.0,0.9,0.9473684210526316
Non-IID,369,9,0,1.0,1.0,1.0
Non-IID,369,9,1,1.0,1.0,1.0
Non-IID,369,9,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,369,9,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,369,9,4,1.0,0.9,0.9473684210526316
Non-IID,369,9,5,1.0,0.7,0.8235294117647058
Non-IID,369,9,6,0.9,0.9,0.9
Non-IID,369,9,7,1.0,0.5,0.6666666666666666
Non-IID,369,9,8,0.0,0.0,0.0
Non-IID,369,9,9,0.47619047619047616,1.0,0.6451612903225806
Non-IID,369,2,0,1.0,1.0,1.0
Non-IID,369,2,1,1.0,1.0,1.0
Non-IID,369,2,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,369,2,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,369,2,4,1.0,0.9,0.9473684210526316
Non-IID,369,2,5,1.0,0.7,0.8235294117647058
Non-IID,369,2,6,0.9,0.9,0.9
Non-IID,369,2,7,1.0,0.5,0.6666666666666666
Non-IID,369,2,8,0.0,0.0,0.0
Non-IID,369,2,9,0.47619047619047616,1.0,0.6451612903225806
Non-IID,370,9,0,1.0,1.0,1.0
Non-IID,370,9,1,1.0,1.0,1.0
Non-IID,370,9,2,1.0,0.9,0.9473684210526316
Non-IID,370,9,3,1.0,0.8,0.888888888888889
Non-IID,370,9,4,1.0,0.9,0.9473684210526316
Non-IID,370,9,5,0.9,0.9,0.9
Non-IID,370,9,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,370,9,7,1.0,1.0,1.0
Non-IID,370,9,8,0.6666666666666666,1.0,0.8
Non-IID,370,9,9,1.0,0.7,0.8235294117647058
Non-IID,370,11,0,1.0,1.0,1.0
Non-IID,370,11,1,1.0,1.0,1.0
Non-IID,370,11,2,1.0,0.9,0.9473684210526316
Non-IID,370,11,3,1.0,0.8,0.888888888888889
Non-IID,370,11,4,1.0,0.9,0.9473684210526316
Non-IID,370,11,5,0.9,0.9,0.9
Non-IID,370,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,370,11,7,1.0,1.0,1.0
Non-IID,370,11,8,0.6666666666666666,1.0,0.8
Non-IID,370,11,9,1.0,0.7,0.8235294117647058
Non-IID,371,16,0,1.0,1.0,1.0
Non-IID,371,16,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,371,16,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,371,16,3,1.0,0.3,0.4615384615384615
Non-IID,371,16,4,1.0,0.8,0.888888888888889
Non-IID,371,16,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,371,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,371,16,7,1.0,1.0,1.0
Non-IID,371,16,8,0.5263157894736842,1.0,0.6896551724137931
Non-IID,371,16,9,1.0,0.5,0.6666666666666666
Non-IID,371,19,0,1.0,1.0,1.0
Non-IID,371,19,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,371,19,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,371,19,3,1.0,0.3,0.4615384615384615
Non-IID,371,19,4,1.0,0.8,0.888888888888889
Non-IID,371,19,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,371,19,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,371,19,7,1.0,1.0,1.0
Non-IID,371,19,8,0.5263157894736842,1.0,0.6896551724137931
Non-IID,371,19,9,1.0,0.5,0.6666666666666666
Non-IID,372,16,0,1.0,1.0,1.0
Non-IID,372,16,1,1.0,1.0,1.0
Non-IID,372,16,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,372,16,3,0.0,0.0,0.0
Non-IID,372,16,4,1.0,0.6,0.7499999999999999
Non-IID,372,16,5,0.5,1.0,0.6666666666666666
Non-IID,372,16,6,0.9,0.9,0.9
Non-IID,372,16,7,0.47619047619047616,1.0,0.6451612903225806
Non-IID,372,16,8,1.0,1.0,1.0
Non-IID,372,16,9,1.0,0.1,0.18181818181818182
Non-IID,372,19,0,1.0,1.0,1.0
Non-IID,372,19,1,1.0,1.0,1.0
Non-IID,372,19,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,372,19,3,0.0,0.0,0.0
Non-IID,372,19,4,1.0,0.6,0.7499999999999999
Non-IID,372,19,5,0.5,1.0,0.6666666666666666
Non-IID,372,19,6,0.9,0.9,0.9
Non-IID,372,19,7,0.47619047619047616,1.0,0.6451612903225806
Non-IID,372,19,8,1.0,1.0,1.0
Non-IID,372,19,9,1.0,0.1,0.18181818181818182
Non-IID,373,19,0,1.0,1.0,1.0
Non-IID,373,19,1,1.0,1.0,1.0
Non-IID,373,19,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,373,19,3,1.0,1.0,1.0
Non-IID,373,19,4,1.0,1.0,1.0
Non-IID,373,19,5,1.0,1.0,1.0
Non-IID,373,19,6,1.0,0.9,0.9473684210526316
Non-IID,373,19,7,1.0,1.0,1.0
Non-IID,373,19,8,1.0,1.0,1.0
Non-IID,373,19,9,1.0,1.0,1.0
Non-IID,373,4,0,1.0,1.0,1.0
Non-IID,373,4,1,1.0,1.0,1.0
Non-IID,373,4,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,373,4,3,1.0,1.0,1.0
Non-IID,373,4,4,1.0,1.0,1.0
Non-IID,373,4,5,1.0,1.0,1.0
Non-IID,373,4,6,1.0,0.9,0.9473684210526316
Non-IID,373,4,7,1.0,1.0,1.0
Non-IID,373,4,8,1.0,1.0,1.0
Non-IID,373,4,9,1.0,1.0,1.0
Non-IID,374,11,0,0.9090909090909091,1.0,0.9523809523809523
Non-IID,374,11,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,374,11,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,374,11,3,1.0,0.6,0.7499999999999999
Non-IID,374,11,4,1.0,0.6,0.7499999999999999
Non-IID,374,11,5,0.9,0.9,0.9
Non-IID,374,11,6,0.9,0.9,0.9
Non-IID,374,11,7,1.0,1.0,1.0
Non-IID,374,11,8,1.0,0.5,0.6666666666666666
Non-IID,374,11,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,374,6,0,0.9090909090909091,1.0,0.9523809523809523
Non-IID,374,6,1,0.9090909090909091,1.0,0.9523809523809523
Non-IID,374,6,2,0.5555555555555556,1.0,0.7142857142857143
Non-IID,374,6,3,1.0,0.6,0.7499999999999999
Non-IID,374,6,4,1.0,0.6,0.7499999999999999
Non-IID,374,6,5,0.9,0.9,0.9
Non-IID,374,6,6,0.9,0.9,0.9
Non-IID,374,6,7,1.0,1.0,1.0
Non-IID,374,6,8,1.0,0.5,0.6666666666666666
Non-IID,374,6,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,375,11,0,1.0,1.0,1.0
Non-IID,375,11,1,1.0,1.0,1.0
Non-IID,375,11,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,375,11,3,1.0,0.2,0.33333333333333337
Non-IID,375,11,4,0.9,0.9,0.9
Non-IID,375,11,5,0.5625,0.9,0.6923076923076923
Non-IID,375,11,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,375,11,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,375,11,8,1.0,0.5,0.6666666666666666
Non-IID,375,11,9,1.0,0.6,0.7499999999999999
Non-IID,375,12,0,1.0,1.0,1.0
Non-IID,375,12,1,1.0,1.0,1.0
Non-IID,375,12,2,0.7142857142857143,1.0,0.8333333333333333
Non-IID,375,12,3,1.0,0.2,0.33333333333333337
Non-IID,375,12,4,0.9,0.9,0.9
Non-IID,375,12,5,0.5625,0.9,0.6923076923076923
Non-IID,375,12,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,375,12,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,375,12,8,1.0,0.5,0.6666666666666666
Non-IID,375,12,9,1.0,0.6,0.7499999999999999
Non-IID,376,14,0,1.0,0.8,0.888888888888889
Non-IID,376,14,1,1.0,1.0,1.0
Non-IID,376,14,2,1.0,0.8,0.888888888888889
Non-IID,376,14,3,0.2702702702702703,1.0,0.4255319148936171
Non-IID,376,14,4,0.47619047619047616,1.0,0.6451612903225806
Non-IID,376,14,5,1.0,0.2,0.33333333333333337
Non-IID,376,14,6,1.0,0.5,0.6666666666666666
Non-IID,376,14,7,1.0,0.5,0.6666666666666666
Non-IID,376,14,8,0.0,0.0,0.0
Non-IID,376,14,9,1.0,0.4,0.5714285714285715
Non-IID,376,7,0,1.0,0.8,0.888888888888889
Non-IID,376,7,1,1.0,1.0,1.0
Non-IID,376,7,2,1.0,0.8,0.888888888888889
Non-IID,376,7,3,0.2702702702702703,1.0,0.4255319148936171
Non-IID,376,7,4,0.47619047619047616,1.0,0.6451612903225806
Non-IID,376,7,5,1.0,0.2,0.33333333333333337
Non-IID,376,7,6,1.0,0.5,0.6666666666666666
Non-IID,376,7,7,1.0,0.5,0.6666666666666666
Non-IID,376,7,8,0.0,0.0,0.0
Non-IID,376,7,9,1.0,0.4,0.5714285714285715
Non-IID,377,14,0,1.0,1.0,1.0
Non-IID,377,14,1,1.0,1.0,1.0
Non-IID,377,14,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,377,14,3,1.0,0.9,0.9473684210526316
Non-IID,377,14,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,377,14,5,1.0,1.0,1.0
Non-IID,377,14,6,1.0,0.9,0.9473684210526316
Non-IID,377,14,7,1.0,1.0,1.0
Non-IID,377,14,8,1.0,1.0,1.0
Non-IID,377,14,9,1.0,0.9,0.9473684210526316
Non-IID,377,1,0,1.0,1.0,1.0
Non-IID,377,1,1,1.0,1.0,1.0
Non-IID,377,1,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,377,1,3,1.0,0.9,0.9473684210526316
Non-IID,377,1,4,0.9090909090909091,1.0,0.9523809523809523
Non-IID,377,1,5,1.0,1.0,1.0
Non-IID,377,1,6,1.0,0.9,0.9473684210526316
Non-IID,377,1,7,1.0,1.0,1.0
Non-IID,377,1,8,1.0,1.0,1.0
Non-IID,377,1,9,1.0,0.9,0.9473684210526316
Non-IID,378,7,0,1.0,1.0,1.0
Non-IID,378,7,1,1.0,1.0,1.0
Non-IID,378,7,2,0.8181818181818182,0.9,0.8571428571428572
Non-IID,378,7,3,1.0,0.6,0.7499999999999999
Non-IID,378,7,4,0.9,0.9,0.9
Non-IID,378,7,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,378,7,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,378,7,7,0.7142857142857143,1.0,0.8333333333333333
Non-IID,378,7,8,1.0,0.8,0.888888888888889
Non-IID,378,7,9,1.0,0.6,0.7499999999999999
Non-IID,378,2,0,1.0,1.0,1.0
Non-IID,378,2,1,1.0,1.0,1.0
Non-IID,378,2,2,0.8181818181818182,0.9,0.8571428571428572
Non-IID,378,2,3,1.0,0.6,0.7499999999999999
Non-IID,378,2,4,0.9,0.9,0.9
Non-IID,378,2,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,378,2,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,378,2,7,0.7142857142857143,1.0,0.8333333333333333
Non-IID,378,2,8,1.0,0.8,0.888888888888889
Non-IID,378,2,9,1.0,0.6,0.7499999999999999
Non-IID,379,6,0,1.0,1.0,1.0
Non-IID,379,6,1,1.0,1.0,1.0
Non-IID,379,6,2,1.0,0.7,0.8235294117647058
Non-IID,379,6,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,379,6,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,379,6,5,1.0,0.9,0.9473684210526316
Non-IID,379,6,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,379,6,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,379,6,8,1.0,1.0,1.0
Non-IID,379,6,9,1.0,0.2,0.33333333333333337
Non-IID,379,3,0,1.0,1.0,1.0
Non-IID,379,3,1,1.0,1.0,1.0
Non-IID,379,3,2,1.0,0.7,0.8235294117647058
Non-IID,379,3,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,379,3,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,379,3,5,1.0,0.9,0.9473684210526316
Non-IID,379,3,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,379,3,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,379,3,8,1.0,1.0,1.0
Non-IID,379,3,9,1.0,0.2,0.33333333333333337
Non-IID,380,12,0,1.0,0.8,0.888888888888889
Non-IID,380,12,1,1.0,1.0,1.0
Non-IID,380,12,2,0.5882352941176471,1.0,0.7407407407407407
Non-IID,380,12,3,1.0,0.1,0.18181818181818182
Non-IID,380,12,4,0.5555555555555556,1.0,0.7142857142857143
Non-IID,380,12,5,0.43478260869565216,1.0,0.6060606060606061
Non-IID,380,12,6,1.0,0.9,0.9473684210526316
Non-IID,380,12,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,380,12,8,1.0,0.1,0.18181818181818182
Non-IID,380,12,9,0.0,0.0,0.0
Non-IID,380,0,0,1.0,0.8,0.888888888888889
Non-IID,380,0,1,1.0,1.0,1.0
Non-IID,380,0,2,0.5882352941176471,1.0,0.7407407407407407
Non-IID,380,0,3,1.0,0.1,0.18181818181818182
Non-IID,380,0,4,0.5555555555555556,1.0,0.7142857142857143
Non-IID,380,0,5,0.43478260869565216,1.0,0.6060606060606061
Non-IID,380,0,6,1.0,0.9,0.9473684210526316
Non-IID,380,0,7,0.7692307692307693,1.0,0.8695652173913044
Non-IID,380,0,8,1.0,0.1,0.18181818181818182
Non-IID,380,0,9,0.0,0.0,0.0
Non-IID,381,2,0,1.0,1.0,1.0
Non-IID,381,2,1,1.0,1.0,1.0
Non-IID,381,2,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,381,2,3,1.0,0.5,0.6666666666666666
Non-IID,381,2,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,381,2,5,0.6666666666666666,1.0,0.8
Non-IID,381,2,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,381,2,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,381,2,8,1.0,1.0,1.0
Non-IID,381,2,9,0.0,0.0,0.0
Non-IID,381,6,0,1.0,1.0,1.0
Non-IID,381,6,1,1.0,1.0,1.0
Non-IID,381,6,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,381,6,3,1.0,0.5,0.6666666666666666
Non-IID,381,6,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,381,6,5,0.6666666666666666,1.0,0.8
Non-IID,381,6,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,381,6,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,381,6,8,1.0,1.0,1.0
Non-IID,381,6,9,0.0,0.0,0.0
Non-IID,382,13,0,1.0,1.0,1.0
Non-IID,382,13,1,1.0,0.9,0.9473684210526316
Non-IID,382,13,2,1.0,0.8,0.888888888888889
Non-IID,382,13,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,382,13,4,1.0,0.8,0.888888888888889
Non-IID,382,13,5,1.0,0.9,0.9473684210526316
Non-IID,382,13,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,382,13,7,1.0,0.5,0.6666666666666666
Non-IID,382,13,8,1.0,1.0,1.0
Non-IID,382,13,9,0.5882352941176471,1.0,0.7407407407407407
Non-IID,382,16,0,1.0,1.0,1.0
Non-IID,382,16,1,1.0,0.9,0.9473684210526316
Non-IID,382,16,2,1.0,0.8,0.888888888888889
Non-IID,382,16,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,382,16,4,1.0,0.8,0.888888888888889
Non-IID,382,16,5,1.0,0.9,0.9473684210526316
Non-IID,382,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,382,16,7,1.0,0.5,0.6666666666666666
Non-IID,382,16,8,1.0,1.0,1.0
Non-IID,382,16,9,0.5882352941176471,1.0,0.7407407407407407
Non-IID,383,6,0,1.0,1.0,1.0
Non-IID,383,6,1,1.0,1.0,1.0
Non-IID,383,6,2,0.6666666666666666,1.0,0.8
Non-IID,383,6,3,0.0,0.0,0.0
Non-IID,383,6,4,0.9,0.9,0.9
Non-IID,383,6,5,0.391304347826087,0.9,0.5454545454545454
Non-IID,383,6,6,0.7692307692307693,1.0,0.8695652173913044
Non-IID,383,6,7,0.9090909090909091,1.0,0.9523809523809523
